,10-Year Breakeven Inflation Rate,5-Year Breakeven Inflation Rate,Market Yield on U.S. Treasury Securities at 10-Year Constant Maturity,Market Yield on U.S. Treasury Securities at 5-Year Constant Maturity,Market Yield on U.S. Treasury Securities at 2-Year Constant Maturity,Moodys Seasoned Aaa Corporate Bond Yield,Moodys Seasoned Baa Corporate Bond Yield,Unemployment Rate,S&P/Case-Shiller U.S. National Home Price Index,Export Price Index (End Use),Consumer Price Index for All Urban Consumers: All Items in U.S. City Average,Median Consumer Price Index,Personal Consumption Expenditures,Total Public Construction Spending: Highway and Street in the United States,Total Private Construction Spending: Commercial in the United States,Population,Reserves of Depository Institutions: Total,Producer Price Index by Commodity: All Commodities,Real Disposable Personal Income,Personal Saving Rate,M1,M2,Real Disposable Personal Income: Per Capita,University of Michigan: Consumer Sentiment,S&P/Case-Shiller 20-City Composite Home Price Index,Total Vehicle Sales,Equity Market Volatility Tracker: Overall,Industrial Production: Total Index,Total Reserves excluding Gold for United States,Leading Indicators OECD: Reference series: Gross Domestic Product (GDP): Normalised for the United States,Global Economic Policy Uncertainty Index: PPP-Adjusted GDP,U.S. Dollars to Euro Spot Exchange Rate,U.S. Dollars to U.K. Pound Sterling Spot Exchange Rate,"Securities in Bank Credit, All Commercial Banks","Consumer Loans, All Commercial Banks","Total Assets, All Commercial Banks","Bank Credit, All Commercial Banks","Trade Balance: Goods and Services, Balance of Payments Basis",Brave-Butters-Kelley Real Gross Domestic Product,Index of Global Real Economic Activity,Passenger Car Registrations in United States
2019-07-24,1.75,1.58,2.06,1.83,1.84,3.29,4.28,3.7,211.38400000000001,126.2,255.9,2.94534789606442,14487.4,99305.0,0.5,330553.0,1578.6,200.7,14703.7,7.0,3856.8,14833.8,44482.0,98.4,216.363698269656,17.597,21.44975,102.0568,117803924307.551,100.718196738816,268.1132453,1.1211,1.2461,3686.4359,4.7,4.5,5.4,-48351.0,3.0493537799047807,17.144572,62.3272302810446
2019-07-25,1.75,1.58,2.06,1.83,1.84,3.29,4.28,3.7,211.38400000000001,126.2,255.9,2.94534789606442,14487.4,99305.0,0.5,330553.0,1578.6,200.7,14703.7,7.0,3856.8,14833.8,44482.0,98.4,216.363698269656,17.597,21.44975,102.0568,117803924307.551,100.718196738816,268.1132453,1.1211,1.2461,3686.4359,4.7,4.5,5.4,-48351.0,3.0493537799047807,17.144572,62.3272302810446
2019-07-26,1.75,1.58,2.06,1.83,1.84,3.29,4.28,3.7,211.38400000000001,126.2,255.9,2.94534789606442,14487.4,99305.0,0.5,330553.0,1578.6,200.7,14703.7,7.0,3856.8,14833.8,44482.0,98.4,216.363698269656,17.597,21.44975,102.0568,117803924307.551,100.718196738816,268.1132453,1.1211,1.2461,3686.4359,4.7,4.5,5.4,-48351.0,3.0493537799047807,17.144572,62.3272302810446
2019-07-27,1.75,1.58,2.06,1.83,1.84,3.29,4.28,3.7,211.38400000000001,126.2,255.9,2.94534789606442,14487.4,99305.0,0.5,330553.0,1578.6,200.7,14703.7,7.0,3856.8,14833.8,44482.0,98.4,216.363698269656,17.597,21.44975,102.0568,117803924307.551,100.718196738816,268.1132453,1.1211,1.2461,3686.4359,4.7,4.5,5.4,-48351.0,3.0493537799047807,17.144572,62.3272302810446
2019-07-28,1.75,1.58,2.06,1.83,1.84,3.29,4.28,3.7,211.38400000000001,126.2,255.9,2.94534789606442,14487.4,99305.0,0.5,330553.0,1578.6,200.7,14703.7,7.0,3856.8,14833.8,44482.0,98.4,216.363698269656,17.597,21.44975,102.0568,117803924307.551,100.718196738816,268.1132453,1.1211,1.2461,3686.4359,4.7,4.5,5.4,-48351.0,3.0493537799047807,17.144572,62.3272302810446
2019-07-29,1.75,1.58,2.06,1.83,1.84,3.29,4.28,3.7,211.38400000000001,126.2,255.9,2.94534789606442,14487.4,99305.0,0.5,330553.0,1578.6,200.7,14703.7,7.0,3856.8,14833.8,44482.0,98.4,216.363698269656,17.597,21.44975,102.0568,117803924307.551,100.718196738816,268.1132453,1.1211,1.2461,3686.4359,4.7,4.5,5.4,-48351.0,3.0493537799047807,17.144572,62.3272302810446
2019-07-30,1.75,1.58,2.06,1.83,1.84,3.29,4.28,3.7,211.38400000000001,126.2,255.9,2.94534789606442,14487.4,99305.0,0.5,330553.0,1578.6,200.7,14703.7,7.0,3856.8,14833.8,44482.0,98.4,216.363698269656,17.597,21.44975,102.0568,117803924307.551,100.718196738816,268.1132453,1.1211,1.2461,3686.4359,4.7,4.5,5.4,-48351.0,3.0493537799047807,17.144572,62.3272302810446
2019-07-31,1.75,1.58,2.06,1.83,1.84,3.29,4.28,3.7,211.38400000000001,126.2,255.9,2.94534789606442,14487.4,99305.0,0.5,330553.0,1578.6,200.7,14703.7,7.0,3856.8,14833.8,44482.0,98.4,216.363698269656,17.597,21.44975,102.0568,117803924307.551,100.718196738816,268.1132453,1.1211,1.2461,3686.4359,4.7,4.5,5.4,-48351.0,3.0493537799047807,17.144572,62.3272302810446
2019-08-01,1.59,1.38,1.63,1.49,1.57,2.98,3.87,3.7,211.74400000000003,125.5,256.179,2.58754563594987,14536.4,96443.0,1.5,330729.0,1586.8,199.2,14777.8,7.2,3858.9,14919.8,44682.0,89.8,216.94817198022702,17.645,30.882,102.6882,117484904543.756,100.769230056924,319.8984122,1.1129,1.216,3729.512,7.4,7.9,8.1,-48233.0,2.8388198877161357,23.015422,61.2270657812253
2019-08-02,1.59,1.38,1.63,1.49,1.57,2.98,3.87,3.7,211.74400000000003,125.5,256.179,2.58754563594987,14536.4,96443.0,1.5,330729.0,1586.8,199.2,14777.8,7.2,3858.9,14919.8,44682.0,89.8,216.94817198022702,17.645,30.882,102.6882,117484904543.756,100.769230056924,319.8984122,1.1129,1.216,3729.512,7.4,7.9,8.1,-48233.0,2.8388198877161357,23.015422,61.2270657812253
2019-08-03,1.59,1.38,1.63,1.49,1.57,2.98,3.87,3.7,211.74400000000003,125.5,256.179,2.58754563594987,14536.4,96443.0,1.5,330729.0,1586.8,199.2,14777.8,7.2,3858.9,14919.8,44682.0,89.8,216.94817198022702,17.645,30.882,102.6882,117484904543.756,100.769230056924,319.8984122,1.1129,1.216,3729.512,7.4,7.9,8.1,-48233.0,2.8388198877161357,23.015422,61.2270657812253
2019-08-04,1.59,1.38,1.63,1.49,1.57,2.98,3.87,3.7,211.74400000000003,125.5,256.179,2.58754563594987,14536.4,96443.0,1.5,330729.0,1586.8,199.2,14777.8,7.2,3858.9,14919.8,44682.0,89.8,216.94817198022702,17.645,30.882,102.6882,117484904543.756,100.769230056924,319.8984122,1.1129,1.216,3729.512,7.4,7.9,8.1,-48233.0,2.8388198877161357,23.015422,61.2270657812253
2019-08-05,1.59,1.38,1.63,1.49,1.57,2.98,3.87,3.7,211.74400000000003,125.5,256.179,2.58754563594987,14536.4,96443.0,1.5,330729.0,1586.8,199.2,14777.8,7.2,3858.9,14919.8,44682.0,89.8,216.94817198022702,17.645,30.882,102.6882,117484904543.756,100.769230056924,319.8984122,1.1129,1.216,3729.512,7.4,7.9,8.1,-48233.0,2.8388198877161357,23.015422,61.2270657812253
2019-08-06,1.59,1.38,1.63,1.49,1.57,2.98,3.87,3.7,211.74400000000003,125.5,256.179,2.58754563594987,14536.4,96443.0,1.5,330729.0,1586.8,199.2,14777.8,7.2,3858.9,14919.8,44682.0,89.8,216.94817198022702,17.645,30.882,102.6882,117484904543.756,100.769230056924,319.8984122,1.1129,1.216,3729.512,7.4,7.9,8.1,-48233.0,2.8388198877161357,23.015422,61.2270657812253
2019-08-07,1.59,1.38,1.63,1.49,1.57,2.98,3.87,3.7,211.74400000000003,125.5,256.179,2.58754563594987,14536.4,96443.0,1.5,330729.0,1586.8,199.2,14777.8,7.2,3858.9,14919.8,44682.0,89.8,216.94817198022702,17.645,30.882,102.6882,117484904543.756,100.769230056924,319.8984122,1.1129,1.216,3729.512,7.4,7.9,8.1,-48233.0,2.8388198877161357,23.015422,61.2270657812253
2019-08-08,1.59,1.38,1.63,1.49,1.57,2.98,3.87,3.7,211.74400000000003,125.5,256.179,2.58754563594987,14536.4,96443.0,1.5,330729.0,1586.8,199.2,14777.8,7.2,3858.9,14919.8,44682.0,89.8,216.94817198022702,17.645,30.882,102.6882,117484904543.756,100.769230056924,319.8984122,1.1129,1.216,3729.512,7.4,7.9,8.1,-48233.0,2.8388198877161357,23.015422,61.2270657812253
2019-08-09,1.59,1.38,1.63,1.49,1.57,2.98,3.87,3.7,211.74400000000003,125.5,256.179,2.58754563594987,14536.4,96443.0,1.5,330729.0,1586.8,199.2,14777.8,7.2,3858.9,14919.8,44682.0,89.8,216.94817198022702,17.645,30.882,102.6882,117484904543.756,100.769230056924,319.8984122,1.1129,1.216,3729.512,7.4,7.9,8.1,-48233.0,2.8388198877161357,23.015422,61.2270657812253
2019-08-10,1.59,1.38,1.63,1.49,1.57,2.98,3.87,3.7,211.74400000000003,125.5,256.179,2.58754563594987,14536.4,96443.0,1.5,330729.0,1586.8,199.2,14777.8,7.2,3858.9,14919.8,44682.0,89.8,216.94817198022702,17.645,30.882,102.6882,117484904543.756,100.769230056924,319.8984122,1.1129,1.216,3729.512,7.4,7.9,8.1,-48233.0,2.8388198877161357,23.015422,61.2270657812253
2019-08-11,1.59,1.38,1.63,1.49,1.57,2.98,3.87,3.7,211.74400000000003,125.5,256.179,2.58754563594987,14536.4,96443.0,1.5,330729.0,1586.8,199.2,14777.8,7.2,3858.9,14919.8,44682.0,89.8,216.94817198022702,17.645,30.882,102.6882,117484904543.756,100.769230056924,319.8984122,1.1129,1.216,3729.512,7.4,7.9,8.1,-48233.0,2.8388198877161357,23.015422,61.2270657812253
2019-08-12,1.59,1.38,1.63,1.49,1.57,2.98,3.87,3.7,211.74400000000003,125.5,256.179,2.58754563594987,14536.4,96443.0,1.5,330729.0,1586.8,199.2,14777.8,7.2,3858.9,14919.8,44682.0,89.8,216.94817198022702,17.645,30.882,102.6882,117484904543.756,100.769230056924,319.8984122,1.1129,1.216,3729.512,7.4,7.9,8.1,-48233.0,2.8388198877161357,23.015422,61.2270657812253
2019-08-13,1.59,1.38,1.63,1.49,1.57,2.98,3.87,3.7,211.74400000000003,125.5,256.179,2.58754563594987,14536.4,96443.0,1.5,330729.0,1586.8,199.2,14777.8,7.2,3858.9,14919.8,44682.0,89.8,216.94817198022702,17.645,30.882,102.6882,117484904543.756,100.769230056924,319.8984122,1.1129,1.216,3729.512,7.4,7.9,8.1,-48233.0,2.8388198877161357,23.015422,61.2270657812253
2019-08-14,1.59,1.38,1.63,1.49,1.57,2.98,3.87,3.7,211.74400000000003,125.5,256.179,2.58754563594987,14536.4,96443.0,1.5,330729.0,1586.8,199.2,14777.8,7.2,3858.9,14919.8,44682.0,89.8,216.94817198022702,17.645,30.882,102.6882,117484904543.756,100.769230056924,319.8984122,1.1129,1.216,3729.512,7.4,7.9,8.1,-48233.0,2.8388198877161357,23.015422,61.2270657812253
2019-08-15,1.59,1.38,1.63,1.49,1.57,2.98,3.87,3.7,211.74400000000003,125.5,256.179,2.58754563594987,14536.4,96443.0,1.5,330729.0,1586.8,199.2,14777.8,7.2,3858.9,14919.8,44682.0,89.8,216.94817198022702,17.645,30.882,102.6882,117484904543.756,100.769230056924,319.8984122,1.1129,1.216,3729.512,7.4,7.9,8.1,-48233.0,2.8388198877161357,23.015422,61.2270657812253
2019-08-16,1.59,1.38,1.63,1.49,1.57,2.98,3.87,3.7,211.74400000000003,125.5,256.179,2.58754563594987,14536.4,96443.0,1.5,330729.0,1586.8,199.2,14777.8,7.2,3858.9,14919.8,44682.0,89.8,216.94817198022702,17.645,30.882,102.6882,117484904543.756,100.769230056924,319.8984122,1.1129,1.216,3729.512,7.4,7.9,8.1,-48233.0,2.8388198877161357,23.015422,61.2270657812253
2019-08-17,1.59,1.38,1.63,1.49,1.57,2.98,3.87,3.7,211.74400000000003,125.5,256.179,2.58754563594987,14536.4,96443.0,1.5,330729.0,1586.8,199.2,14777.8,7.2,3858.9,14919.8,44682.0,89.8,216.94817198022702,17.645,30.882,102.6882,117484904543.756,100.769230056924,319.8984122,1.1129,1.216,3729.512,7.4,7.9,8.1,-48233.0,2.8388198877161357,23.015422,61.2270657812253
2019-08-18,1.59,1.38,1.63,1.49,1.57,2.98,3.87,3.7,211.74400000000003,125.5,256.179,2.58754563594987,14536.4,96443.0,1.5,330729.0,1586.8,199.2,14777.8,7.2,3858.9,14919.8,44682.0,89.8,216.94817198022702,17.645,30.882,102.6882,117484904543.756,100.769230056924,319.8984122,1.1129,1.216,3729.512,7.4,7.9,8.1,-48233.0,2.8388198877161357,23.015422,61.2270657812253
2019-08-19,1.59,1.38,1.63,1.49,1.57,2.98,3.87,3.7,211.74400000000003,125.5,256.179,2.58754563594987,14536.4,96443.0,1.5,330729.0,1586.8,199.2,14777.8,7.2,3858.9,14919.8,44682.0,89.8,216.94817198022702,17.645,30.882,102.6882,117484904543.756,100.769230056924,319.8984122,1.1129,1.216,3729.512,7.4,7.9,8.1,-48233.0,2.8388198877161357,23.015422,61.2270657812253
2019-08-20,1.59,1.38,1.63,1.49,1.57,2.98,3.87,3.7,211.74400000000003,125.5,256.179,2.58754563594987,14536.4,96443.0,1.5,330729.0,1586.8,199.2,14777.8,7.2,3858.9,14919.8,44682.0,89.8,216.94817198022702,17.645,30.882,102.6882,117484904543.756,100.769230056924,319.8984122,1.1129,1.216,3729.512,7.4,7.9,8.1,-48233.0,2.8388198877161357,23.015422,61.2270657812253
2019-08-21,1.59,1.38,1.63,1.49,1.57,2.98,3.87,3.7,211.74400000000003,125.5,256.179,2.58754563594987,14536.4,96443.0,1.5,330729.0,1586.8,199.2,14777.8,7.2,3858.9,14919.8,44682.0,89.8,216.94817198022702,17.645,30.882,102.6882,117484904543.756,100.769230056924,319.8984122,1.1129,1.216,3729.512,7.4,7.9,8.1,-48233.0,2.8388198877161357,23.015422,61.2270657812253
2019-08-22,1.59,1.38,1.63,1.49,1.57,2.98,3.87,3.7,211.74400000000003,125.5,256.179,2.58754563594987,14536.4,96443.0,1.5,330729.0,1586.8,199.2,14777.8,7.2,3858.9,14919.8,44682.0,89.8,216.94817198022702,17.645,30.882,102.6882,117484904543.756,100.769230056924,319.8984122,1.1129,1.216,3729.512,7.4,7.9,8.1,-48233.0,2.8388198877161357,23.015422,61.2270657812253
2019-08-23,1.59,1.38,1.63,1.49,1.57,2.98,3.87,3.7,211.74400000000003,125.5,256.179,2.58754563594987,14536.4,96443.0,1.5,330729.0,1586.8,199.2,14777.8,7.2,3858.9,14919.8,44682.0,89.8,216.94817198022702,17.645,30.882,102.6882,117484904543.756,100.769230056924,319.8984122,1.1129,1.216,3729.512,7.4,7.9,8.1,-48233.0,2.8388198877161357,23.015422,61.2270657812253
2019-08-24,1.59,1.38,1.63,1.49,1.57,2.98,3.87,3.7,211.74400000000003,125.5,256.179,2.58754563594987,14536.4,96443.0,1.5,330729.0,1586.8,199.2,14777.8,7.2,3858.9,14919.8,44682.0,89.8,216.94817198022702,17.645,30.882,102.6882,117484904543.756,100.769230056924,319.8984122,1.1129,1.216,3729.512,7.4,7.9,8.1,-48233.0,2.8388198877161357,23.015422,61.2270657812253
2019-08-25,1.59,1.38,1.63,1.49,1.57,2.98,3.87,3.7,211.74400000000003,125.5,256.179,2.58754563594987,14536.4,96443.0,1.5,330729.0,1586.8,199.2,14777.8,7.2,3858.9,14919.8,44682.0,89.8,216.94817198022702,17.645,30.882,102.6882,117484904543.756,100.769230056924,319.8984122,1.1129,1.216,3729.512,7.4,7.9,8.1,-48233.0,2.8388198877161357,23.015422,61.2270657812253
2019-08-26,1.59,1.38,1.63,1.49,1.57,2.98,3.87,3.7,211.74400000000003,125.5,256.179,2.58754563594987,14536.4,96443.0,1.5,330729.0,1586.8,199.2,14777.8,7.2,3858.9,14919.8,44682.0,89.8,216.94817198022702,17.645,30.882,102.6882,117484904543.756,100.769230056924,319.8984122,1.1129,1.216,3729.512,7.4,7.9,8.1,-48233.0,2.8388198877161357,23.015422,61.2270657812253
2019-08-27,1.59,1.38,1.63,1.49,1.57,2.98,3.87,3.7,211.74400000000003,125.5,256.179,2.58754563594987,14536.4,96443.0,1.5,330729.0,1586.8,199.2,14777.8,7.2,3858.9,14919.8,44682.0,89.8,216.94817198022702,17.645,30.882,102.6882,117484904543.756,100.769230056924,319.8984122,1.1129,1.216,3729.512,7.4,7.9,8.1,-48233.0,2.8388198877161357,23.015422,61.2270657812253
2019-08-28,1.59,1.38,1.63,1.49,1.57,2.98,3.87,3.7,211.74400000000003,125.5,256.179,2.58754563594987,14536.4,96443.0,1.5,330729.0,1586.8,199.2,14777.8,7.2,3858.9,14919.8,44682.0,89.8,216.94817198022702,17.645,30.882,102.6882,117484904543.756,100.769230056924,319.8984122,1.1129,1.216,3729.512,7.4,7.9,8.1,-48233.0,2.8388198877161357,23.015422,61.2270657812253
2019-08-29,1.59,1.38,1.63,1.49,1.57,2.98,3.87,3.7,211.74400000000003,125.5,256.179,2.58754563594987,14536.4,96443.0,1.5,330729.0,1586.8,199.2,14777.8,7.2,3858.9,14919.8,44682.0,89.8,216.94817198022702,17.645,30.882,102.6882,117484904543.756,100.769230056924,319.8984122,1.1129,1.216,3729.512,7.4,7.9,8.1,-48233.0,2.8388198877161357,23.015422,61.2270657812253
2019-08-30,1.59,1.38,1.63,1.49,1.57,2.98,3.87,3.7,211.74400000000003,125.5,256.179,2.58754563594987,14536.4,96443.0,1.5,330729.0,1586.8,199.2,14777.8,7.2,3858.9,14919.8,44682.0,89.8,216.94817198022702,17.645,30.882,102.6882,117484904543.756,100.769230056924,319.8984122,1.1129,1.216,3729.512,7.4,7.9,8.1,-48233.0,2.8388198877161357,23.015422,61.2270657812253
2019-08-31,1.59,1.38,1.63,1.49,1.57,2.98,3.87,3.7,211.74400000000003,125.5,256.179,2.58754563594987,14536.4,96443.0,1.5,330729.0,1586.8,199.2,14777.8,7.2,3858.9,14919.8,44682.0,89.8,216.94817198022702,17.645,30.882,102.6882,117484904543.756,100.769230056924,319.8984122,1.1129,1.216,3729.512,7.4,7.9,8.1,-48233.0,2.8388198877161357,23.015422,61.2270657812253
2019-09-01,1.59,1.39,1.7,1.57,1.65,3.03,3.91,3.5,211.923,125.1,256.596,2.82051176616762,14564.7,98221.0,0.3,330904.0,1504.8,198.4,14807.9,7.3,3900.0,15004.8,44750.0,93.2,217.486135613464,17.714,16.24333,102.3143,116554316206.263,100.812584844469,289.1182856,1.1011,1.2369,3795.5553,4.2,1.1,8.8,-44958.0,1.0391012574955296,35.920148,61.0460025317733
2019-09-02,1.59,1.39,1.7,1.57,1.65,3.03,3.91,3.5,211.923,125.1,256.596,2.82051176616762,14564.7,98221.0,0.3,330904.0,1504.8,198.4,14807.9,7.3,3900.0,15004.8,44750.0,93.2,217.486135613464,17.714,16.24333,102.3143,116554316206.263,100.812584844469,289.1182856,1.1011,1.2369,3795.5553,4.2,1.1,8.8,-44958.0,1.0391012574955296,35.920148,61.0460025317733
2019-09-03,1.59,1.39,1.7,1.57,1.65,3.03,3.91,3.5,211.923,125.1,256.596,2.82051176616762,14564.7,98221.0,0.3,330904.0,1504.8,198.4,14807.9,7.3,3900.0,15004.8,44750.0,93.2,217.486135613464,17.714,16.24333,102.3143,116554316206.263,100.812584844469,289.1182856,1.1011,1.2369,3795.5553,4.2,1.1,8.8,-44958.0,1.0391012574955296,35.920148,61.0460025317733
2019-09-04,1.59,1.39,1.7,1.57,1.65,3.03,3.91,3.5,211.923,125.1,256.596,2.82051176616762,14564.7,98221.0,0.3,330904.0,1504.8,198.4,14807.9,7.3,3900.0,15004.8,44750.0,93.2,217.486135613464,17.714,16.24333,102.3143,116554316206.263,100.812584844469,289.1182856,1.1011,1.2369,3795.5553,4.2,1.1,8.8,-44958.0,1.0391012574955296,35.920148,61.0460025317733
2019-09-05,1.59,1.39,1.7,1.57,1.65,3.03,3.91,3.5,211.923,125.1,256.596,2.82051176616762,14564.7,98221.0,0.3,330904.0,1504.8,198.4,14807.9,7.3,3900.0,15004.8,44750.0,93.2,217.486135613464,17.714,16.24333,102.3143,116554316206.263,100.812584844469,289.1182856,1.1011,1.2369,3795.5553,4.2,1.1,8.8,-44958.0,1.0391012574955296,35.920148,61.0460025317733
2019-09-06,1.59,1.39,1.7,1.57,1.65,3.03,3.91,3.5,211.923,125.1,256.596,2.82051176616762,14564.7,98221.0,0.3,330904.0,1504.8,198.4,14807.9,7.3,3900.0,15004.8,44750.0,93.2,217.486135613464,17.714,16.24333,102.3143,116554316206.263,100.812584844469,289.1182856,1.1011,1.2369,3795.5553,4.2,1.1,8.8,-44958.0,1.0391012574955296,35.920148,61.0460025317733
2019-09-07,1.59,1.39,1.7,1.57,1.65,3.03,3.91,3.5,211.923,125.1,256.596,2.82051176616762,14564.7,98221.0,0.3,330904.0,1504.8,198.4,14807.9,7.3,3900.0,15004.8,44750.0,93.2,217.486135613464,17.714,16.24333,102.3143,116554316206.263,100.812584844469,289.1182856,1.1011,1.2369,3795.5553,4.2,1.1,8.8,-44958.0,1.0391012574955296,35.920148,61.0460025317733
2019-09-08,1.59,1.39,1.7,1.57,1.65,3.03,3.91,3.5,211.923,125.1,256.596,2.82051176616762,14564.7,98221.0,0.3,330904.0,1504.8,198.4,14807.9,7.3,3900.0,15004.8,44750.0,93.2,217.486135613464,17.714,16.24333,102.3143,116554316206.263,100.812584844469,289.1182856,1.1011,1.2369,3795.5553,4.2,1.1,8.8,-44958.0,1.0391012574955296,35.920148,61.0460025317733
2019-09-09,1.59,1.39,1.7,1.57,1.65,3.03,3.91,3.5,211.923,125.1,256.596,2.82051176616762,14564.7,98221.0,0.3,330904.0,1504.8,198.4,14807.9,7.3,3900.0,15004.8,44750.0,93.2,217.486135613464,17.714,16.24333,102.3143,116554316206.263,100.812584844469,289.1182856,1.1011,1.2369,3795.5553,4.2,1.1,8.8,-44958.0,1.0391012574955296,35.920148,61.0460025317733
2019-09-10,1.59,1.39,1.7,1.57,1.65,3.03,3.91,3.5,211.923,125.1,256.596,2.82051176616762,14564.7,98221.0,0.3,330904.0,1504.8,198.4,14807.9,7.3,3900.0,15004.8,44750.0,93.2,217.486135613464,17.714,16.24333,102.3143,116554316206.263,100.812584844469,289.1182856,1.1011,1.2369,3795.5553,4.2,1.1,8.8,-44958.0,1.0391012574955296,35.920148,61.0460025317733
2019-09-11,1.59,1.39,1.7,1.57,1.65,3.03,3.91,3.5,211.923,125.1,256.596,2.82051176616762,14564.7,98221.0,0.3,330904.0,1504.8,198.4,14807.9,7.3,3900.0,15004.8,44750.0,93.2,217.486135613464,17.714,16.24333,102.3143,116554316206.263,100.812584844469,289.1182856,1.1011,1.2369,3795.5553,4.2,1.1,8.8,-44958.0,1.0391012574955296,35.920148,61.0460025317733
2019-09-12,1.59,1.39,1.7,1.57,1.65,3.03,3.91,3.5,211.923,125.1,256.596,2.82051176616762,14564.7,98221.0,0.3,330904.0,1504.8,198.4,14807.9,7.3,3900.0,15004.8,44750.0,93.2,217.486135613464,17.714,16.24333,102.3143,116554316206.263,100.812584844469,289.1182856,1.1011,1.2369,3795.5553,4.2,1.1,8.8,-44958.0,1.0391012574955296,35.920148,61.0460025317733
2019-09-13,1.59,1.39,1.7,1.57,1.65,3.03,3.91,3.5,211.923,125.1,256.596,2.82051176616762,14564.7,98221.0,0.3,330904.0,1504.8,198.4,14807.9,7.3,3900.0,15004.8,44750.0,93.2,217.486135613464,17.714,16.24333,102.3143,116554316206.263,100.812584844469,289.1182856,1.1011,1.2369,3795.5553,4.2,1.1,8.8,-44958.0,1.0391012574955296,35.920148,61.0460025317733
2019-09-14,1.59,1.39,1.7,1.57,1.65,3.03,3.91,3.5,211.923,125.1,256.596,2.82051176616762,14564.7,98221.0,0.3,330904.0,1504.8,198.4,14807.9,7.3,3900.0,15004.8,44750.0,93.2,217.486135613464,17.714,16.24333,102.3143,116554316206.263,100.812584844469,289.1182856,1.1011,1.2369,3795.5553,4.2,1.1,8.8,-44958.0,1.0391012574955296,35.920148,61.0460025317733
2019-09-15,1.59,1.39,1.7,1.57,1.65,3.03,3.91,3.5,211.923,125.1,256.596,2.82051176616762,14564.7,98221.0,0.3,330904.0,1504.8,198.4,14807.9,7.3,3900.0,15004.8,44750.0,93.2,217.486135613464,17.714,16.24333,102.3143,116554316206.263,100.812584844469,289.1182856,1.1011,1.2369,3795.5553,4.2,1.1,8.8,-44958.0,1.0391012574955296,35.920148,61.0460025317733
2019-09-16,1.59,1.39,1.7,1.57,1.65,3.03,3.91,3.5,211.923,125.1,256.596,2.82051176616762,14564.7,98221.0,0.3,330904.0,1504.8,198.4,14807.9,7.3,3900.0,15004.8,44750.0,93.2,217.486135613464,17.714,16.24333,102.3143,116554316206.263,100.812584844469,289.1182856,1.1011,1.2369,3795.5553,4.2,1.1,8.8,-44958.0,1.0391012574955296,35.920148,61.0460025317733
2019-09-17,1.59,1.39,1.7,1.57,1.65,3.03,3.91,3.5,211.923,125.1,256.596,2.82051176616762,14564.7,98221.0,0.3,330904.0,1504.8,198.4,14807.9,7.3,3900.0,15004.8,44750.0,93.2,217.486135613464,17.714,16.24333,102.3143,116554316206.263,100.812584844469,289.1182856,1.1011,1.2369,3795.5553,4.2,1.1,8.8,-44958.0,1.0391012574955296,35.920148,61.0460025317733
2019-09-18,1.59,1.39,1.7,1.57,1.65,3.03,3.91,3.5,211.923,125.1,256.596,2.82051176616762,14564.7,98221.0,0.3,330904.0,1504.8,198.4,14807.9,7.3,3900.0,15004.8,44750.0,93.2,217.486135613464,17.714,16.24333,102.3143,116554316206.263,100.812584844469,289.1182856,1.1011,1.2369,3795.5553,4.2,1.1,8.8,-44958.0,1.0391012574955296,35.920148,61.0460025317733
2019-09-19,1.59,1.39,1.7,1.57,1.65,3.03,3.91,3.5,211.923,125.1,256.596,2.82051176616762,14564.7,98221.0,0.3,330904.0,1504.8,198.4,14807.9,7.3,3900.0,15004.8,44750.0,93.2,217.486135613464,17.714,16.24333,102.3143,116554316206.263,100.812584844469,289.1182856,1.1011,1.2369,3795.5553,4.2,1.1,8.8,-44958.0,1.0391012574955296,35.920148,61.0460025317733
2019-09-20,1.59,1.39,1.7,1.57,1.65,3.03,3.91,3.5,211.923,125.1,256.596,2.82051176616762,14564.7,98221.0,0.3,330904.0,1504.8,198.4,14807.9,7.3,3900.0,15004.8,44750.0,93.2,217.486135613464,17.714,16.24333,102.3143,116554316206.263,100.812584844469,289.1182856,1.1011,1.2369,3795.5553,4.2,1.1,8.8,-44958.0,1.0391012574955296,35.920148,61.0460025317733
2019-09-21,1.59,1.39,1.7,1.57,1.65,3.03,3.91,3.5,211.923,125.1,256.596,2.82051176616762,14564.7,98221.0,0.3,330904.0,1504.8,198.4,14807.9,7.3,3900.0,15004.8,44750.0,93.2,217.486135613464,17.714,16.24333,102.3143,116554316206.263,100.812584844469,289.1182856,1.1011,1.2369,3795.5553,4.2,1.1,8.8,-44958.0,1.0391012574955296,35.920148,61.0460025317733
2019-09-22,1.59,1.39,1.7,1.57,1.65,3.03,3.91,3.5,211.923,125.1,256.596,2.82051176616762,14564.7,98221.0,0.3,330904.0,1504.8,198.4,14807.9,7.3,3900.0,15004.8,44750.0,93.2,217.486135613464,17.714,16.24333,102.3143,116554316206.263,100.812584844469,289.1182856,1.1011,1.2369,3795.5553,4.2,1.1,8.8,-44958.0,1.0391012574955296,35.920148,61.0460025317733
